item_id,source_audio,mat_path,device,start_time,end_time,window_start_s,duration_s,source_dataset,review_status,event_group,matched_annotation_count,labels_json,label_ids,is_background,split,source_label_ids,canonical_label_ids,analysis_label_ids,canonical_schema_version,clip,filename,begin_s,end_s,begin_time_s,end_time_s,expected_mat_name,species,species_code,call_type,call_type_std,call_type_raw,low_frequency_hz,high_frequency_hz,source_row_id,source_provider,source_dataset_raw,source_soundfile,source_class_species,canonical_species,canonical_call_type,dclde_ecotype,dclde_annotation_level,dclde_kw,dclde_kw_certain,gcs_object,gcs_uri,https_url,negative_bucket,context_tags
ballenyislands2015__2015-06-07T16-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-07T16-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-07T16-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-07T16-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-07T16-00-00_000.wav,2015-06-07T16-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-07T16-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-09T10-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-09T10-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-09T10-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-09T10-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-09T10-00-00_000.wav,2015-06-09T10-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-09T10-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-11T05-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-11T05-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-11T05-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-11T05-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-11T05-00-00_000.wav,2015-06-11T05-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-11T05-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-12T23-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-12T23-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-12T23-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-12T23-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-12T23-00-00_000.wav,2015-06-12T23-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-12T23-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-14T17-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-14T17-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-14T17-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-14T17-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-14T17-00-00_000.wav,2015-06-14T17-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-14T17-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-16T12-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-16T12-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-16T12-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-16T12-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-16T12-00-00_000.wav,2015-06-16T12-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-16T12-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-18T06-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-18T06-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-18T06-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-18T06-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-18T06-00-00_000.wav,2015-06-18T06-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-18T06-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-20T00-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-20T00-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-20T00-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-20T00-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-20T00-00-00_000.wav,2015-06-20T00-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-20T00-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-21T19-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-21T19-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-21T19-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-21T19-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-21T19-00-00_000.wav,2015-06-21T19-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-21T19-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-23T13-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-23T13-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-23T13-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-23T13-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-23T13-00-00_000.wav,2015-06-23T13-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-23T13-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-25T08-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-25T08-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-25T08-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-25T08-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-25T08-00-00_000.wav,2015-06-25T08-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-25T08-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-27T02-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-27T02-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-27T02-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-27T02-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-27T02-00-00_000.wav,2015-06-27T02-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-27T02-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-28T20-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-28T20-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-28T20-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-28T20-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-28T20-00-00_000.wav,2015-06-28T20-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-28T20-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-06-30T15-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-06-30T15-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-06-30T15-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-06-30T15-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-06-30T15-00-00_000.wav,2015-06-30T15-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-06-30T15-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-02T09-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-02T09-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-02T09-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-02T09-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-07-02T09-00-00_000.wav,2015-07-02T09-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-02T09-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-04T03-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-04T03-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-04T03-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-04T03-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-07-04T03-00-00_000.wav,2015-07-04T03-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-04T03-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-05T22-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-05T22-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-05T22-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-05T22-00-00_000.wav:background:130.000,,[],,1,val,,,,weekend-canonical-v1,ballenyislands2015__2015-07-05T22-00-00_000.wav,2015-07-05T22-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-05T22-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-07T16-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-07T16-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-07T16-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-07T16-00-00_000.wav:background:130.000,,[],,1,test,,,,weekend-canonical-v1,ballenyislands2015__2015-07-07T16-00-00_000.wav,2015-07-07T16-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-07T16-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-09T10-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-09T10-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-09T10-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-09T10-00-00_000.wav:background:130.000,,[],,1,test,,,,weekend-canonical-v1,ballenyislands2015__2015-07-09T10-00-00_000.wav,2015-07-09T10-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-09T10-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-11T05-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-11T05-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-11T05-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-11T05-00-00_000.wav:background:130.000,,[],,1,test,,,,weekend-canonical-v1,ballenyislands2015__2015-07-11T05-00-00_000.wav,2015-07-11T05-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-11T05-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-12T23-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-12T23-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-12T23-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-12T23-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-07-12T23-00-00_000.wav,2015-07-12T23-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-12T23-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
ballenyislands2015__2015-07-14T17-00-00_000.wav_130.0s_170.0s_trainstyle,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/2015-07-14T17-00-00_000.wav,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/biodcase_task2_prep_train50_resume_20260501T182239Z/mat_files/ballenyislands2015__2015-07-14T17-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,130.000000,40.000000,ballenyislands2015,reviewed_background,ballenyislands2015:2015-07-14T17-00-00_000.wav:background:130.000,,[],,1,train,,,,weekend-canonical-v1,ballenyislands2015__2015-07-14T17-00-00_000.wav,2015-07-14T17-00-00_000.wav,130.000000,170.000000,130.000000,170.000000,ballenyislands2015__2015-07-14T17-00-00_000.wav_130.0s_170.0s_trainstyle.mat,,,,,,,,,,,,,,,,,,,,,,external_source_gap,
